Device,Humidity,Temperature,Experiment,time,Pi
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:01:23.486976000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:01:27.599486000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,41,1,2018-03-26 19:01:34.237859000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:01:48.472225000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:01:52.637311000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:01:59.277162000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:02:08.445408000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:02:15.118529000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:02:21.759160000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:02:34.739753000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',0,42,1,2018-03-26 19:02:44.635034000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:03:17.164582000,pi4
 'gnfuv-temp-exp1-55d487b85b-j6z2v',16,42,1,2018-03-26 19:03:21.899916000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:11:57.612730000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:12:02.436391000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:12:44.543376000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:12:49.272659000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:13:31.369011000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:13:46.210193000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:13:50.939688000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:13:58.179425000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:14:40.271946000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:14:50.052381000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:15:22.602679000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:15:27.371203000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:15:32.126742000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:16:14.279897000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:17:00.918603000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:17:08.154223000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:17:15.417828000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:17:57.611357000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:18:04.872329000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:18:47.058079000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:18:54.297105000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:18:59.061521000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:19:03.933719000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:19:46.047536000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:19:50.789959000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:19:58.168167000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:20:33.313660000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:20:38.092868000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:20:42.830350000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:21:25.042188000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:22:07.205029000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:22:51.198223000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:23:15.198376000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:23:25.687247000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:23:38.219111000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:24:06.498249000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:24:13.197519000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:24:57.197500000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:25:21.528112000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:25:33.209870000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:26:06.916316000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:26:50.804860000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:27:34.479682000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:27:43.919375000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:27:50.159151000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:28:36.885393000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:28:43.199104000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:28:49.438260000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',15,43,1,2018-03-26 19:29:16.476430000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',16,44,1,2018-03-26 19:29:45.896133000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',16,44,1,2018-03-26 19:30:17.098788000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd', None, None,1,2018-03-26 19:31:03.524977999,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',16,45,1,2018-03-26 19:31:11.189141000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',16,45,1,2018-03-26 19:31:26.654346000,pi4
 'gnfuv-temp-exp1-55d487b85b-r6pzd',16,45,1,2018-03-26 19:31:39.021812000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',28,36,1,2018-03-26 18:00:43.759682000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',24,38,1,2018-03-26 18:00:49.962670000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',24,38,1,2018-03-26 18:00:54.772469000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',24,38,1,2018-03-26 18:01:28.346056000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:02:01.920471000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,40,1,2018-03-26 18:02:35.500812000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:02:42.802299000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:03:00.206788000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:03:07.479265000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:03:19.833612000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:03:32.933404000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:03:37.846951000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:03:42.800429000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:03:47.870221000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:03:52.610505000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:03.261628000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:10.793860000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:18.843177000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:23.762603000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:32.139922000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:37.117954000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:42.486985000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:04:54.830311000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:05:01.548160000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:05:09.532207000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:05:49.203904000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:10.798220000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:17.439236000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:26.606395000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:35.805953000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:42.044146000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:45.598147000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:52.238232000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:06:58.877976000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:07:05.518479000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:07:12.158965000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:07:18.799366000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:07:25.437986000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:07:32.077995000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:07:38.717353000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:07:50.417322000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:07:59.566095000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:08:05.999455000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:08:12.639352000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:08:21.815025000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:08:28.478509000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:08:35.119394000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:08:46.814586000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:08:54.043466000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:09:00.125478000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:09:06.797254000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:09:13.438062000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:09:20.078635000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',23,39,1,2018-03-26 18:09:26.717547000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:10:00.302705000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:10:36.406144000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:11:09.987020000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:11:43.569196000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',22,39,1,2018-03-26 18:12:17.143510000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,39,1,2018-03-26 18:12:50.716920000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,40,1,2018-03-26 18:13:26.825110000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',21,40,1,2018-03-26 18:14:00.397291000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',20,40,1,2018-03-26 18:14:33.978208000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',20,41,1,2018-03-26 18:15:07.552518000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',19,40,1,2018-03-26 18:15:41.132952999,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',19,40,1,2018-03-26 18:16:14.709452000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',20,40,1,2018-03-26 18:16:48.286132000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',19,41,1,2018-03-26 18:17:21.867265000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:17:55.442369000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,43,1,2018-03-26 18:18:29.024517000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:19:02.607292000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:19:36.180564000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:20:09.757052000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:20:43.335649000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:21:16.917728000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:21:50.494792000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:22:24.077893000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:23:02.713859000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:23:36.287715000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:23:56.694948000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:02.232670000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:07.189976000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:12.893483000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:18.561983000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:27.140143000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:33.331479000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:39.430164000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:53.642150000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:24:59.327490000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:10.878535000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:16.615773000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:23.477770000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:29.661567000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:38.064123000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:46.170643000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:51.729396000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:25:57.299484000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,41,1,2018-03-26 18:26:02.873981000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:26:08.626377000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,41,1,2018-03-26 18:26:17.183543000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:26:27.856195000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,41,1,2018-03-26 18:26:38.623011000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:26:44.185098000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:27:17.759529000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:27:51.332888000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:28:24.913220000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:28:58.496375000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',19,41,1,2018-03-26 18:29:44.716521000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',19,41,1,2018-03-26 18:30:18.299001000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',19,41,1,2018-03-26 18:30:51.869899000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',19,41,1,2018-03-26 18:31:27.976619000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:31:34.559100000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:31:43.326104000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:31:49.998160000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:01.693609000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:08.317072000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:14.958372000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:28.798157000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:35.437253000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:44.605882000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:51.278082000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:32:57.917328000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:33:04.558367000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:33:11.208655000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:33:17.837112000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,41,1,2018-03-26 18:33:27.006001000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',18,42,1,2018-03-26 18:33:31.119373000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,41,1,2018-03-26 18:33:37.757126000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:33:44.397122000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:33:53.571584000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:34:00.206257000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:34:09.407207000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:34:13.517965000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:34:20.158391000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:34:29.325987000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:34:37.452455000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:34:50.650654000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:34:56.223219000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:35:07.143438000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:35:12.736672000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:35:18.321511000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:35:28.954623000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:35:37.178226000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:35:52.932922000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:35:58.822237000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:36:07.362506000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:36:14.994113000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:36:25.019915000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:36:31.335716000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:36:40.065546999,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:36:45.832941000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',0,44,1,2018-03-26 18:36:57.448164000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:37:03.495069000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:37:14.662258000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:37:20.432422000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:37:26.283163000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:37:32.652729000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:37:38.463085000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:37:44.137822000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:38:17.713022000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:38:51.285008000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:39:24.862218000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:40:03.493129000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:40:37.078979000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:41:10.660954000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,45,1,2018-03-26 18:41:46.764785000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,45,1,2018-03-26 18:41:53.259027999,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,45,1,2018-03-26 18:41:58.875900000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,45,1,2018-03-26 18:42:24.556103000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,45,1,2018-03-26 18:42:31.417884000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:42:39.953043000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:42:46.373052000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:42:57.649702000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:43:03.666925000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:43:12.225341000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:43:17.965215000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:43:23.620113000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:43:38.970753000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:43:45.044420000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,44,1,2018-03-26 18:43:51.130177999,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:43:57.253479000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:44:03.259241999,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:44:09.283221000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:44:15.320669000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:44:23.892568000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:44:30.808073000,pi4
